x,y,z,real,imag,mag
6,15,-3,2.13658e-31,0,4.56499e-62
8,15,-3,1.77167e-31,0,3.13881e-62
10,15,-3,1.5083e-31,0,2.27496e-62
12,15,-3,1.09457e-31,0,1.19809e-62
14,15,-3,6.18975e-32,0,3.8313e-63
16,15,-3,5.12035e-32,0,2.6218e-63
18,15,-3,4.81161e-32,0,2.31516e-63
-18,15,0,6.53434e-32,0,4.26976e-63
-16,15,0,1.27634e-31,0,1.62905e-62
-14,15,0,1.27866e-31,0,1.63496e-62
-12,15,0,1.62243e-31,0,2.63226e-62
-10,15,0,1.86023e-31,0,3.46045e-62
-8,15,0,2.23089e-31,0,4.97688e-62
-6,15,0,2.47789e-31,0,6.13996e-62
-4,15,0,2.84764e-31,0,8.10903e-62
-2,15,0,3.0722e-31,0,9.4384e-62
0,15,0,3.39577e-31,0,1.15313e-61
2,15,0,2.72785e-31,0,7.44117e-62
4,15,0,2.68817e-31,0,7.22626e-62
6,15,0,3.18173e-31,0,1.01234e-61
8,15,0,1.25105e-31,0,1.56513e-62
10,15,0,1.10192e-31,0,1.21422e-62
12,15,0,1.25856e-31,0,1.58397e-62
14,15,0,6.69559e-32,0,4.48309e-63
16,15,0,6.17063e-32,0,3.80767e-63
18,15,0,1.5737e-32,0,2.47652e-64
-18,15,3,8.62708e-32,0,7.44264e-63
-16,15,3,8.75124e-32,0,7.65842e-63
-14,15,3,1.28824e-31,0,1.65956e-62
-12,15,3,1.56234e-31,0,2.44092e-62
-10,15,3,1.90701e-31,0,3.63671e-62
-8,15,3,1.872e-31,0,3.5044e-62
-6,15,3,2.29034e-31,0,5.24564e-62
-4,15,3,2.64229e-31,0,6.98167e-62
-2,15,3,2.92964e-31,0,8.58277e-62
0,15,3,2.88834e-31,0,8.34251e-62
2,15,3,2.96464e-31,0,8.78908e-62
4,15,3,2.69992e-31,0,7.28955e-62
6,15,3,1.85819e-31,0,3.45287e-62
8,15,3,1.90178e-31,0,3.61677e-62
10,15,3,1.30083e-31,0,1.69215e-62
12,15,3,1.14946e-31,0,1.32125e-62
14,15,3,9.43278e-32,0,8.89773e-63
16,15,3,3.7614e-32,0,1.41481e-63
18,15,3,1.65392e-32,0,2.73546e-64
-18,15,6,6.95021e-32,0,4.83054e-63
-16,15,6,8.51971e-32,0,7.25855e-63
-14,15,6,6.42081e-32,0,4.12269e-63
-12,15,6,1.52502e-31,0,2.32567e-62
-10,15,6,1.45171e-31,0,2.10746e-62
-8,15,6,1.80254e-31,0,3.24915e-62
-6,15,6,1.9916e-31,0,3.96648e-62
-4,15,6,2.32552e-31,0,5.40804e-62
-2,15,6,2.21726e-31,0,4.91624e-62
0,15,6,2.72041e-31,0,7.40064e-62
2,15,6,2.25919e-31,0,5.10394e-62
4,15,6,2.06725e-31,0,4.27354e-62
6,15,6,1.76795e-31,0,3.12564e-62
8,15,6,1.45755e-31,0,2.12446e-62
10,15,6,1.49221e-31,0,2.2267e-62
12,15,6,5.52252e-32,0,3.04982e-63
14,15,6,6.1144e-32,0,3.73859e-63
16,15,6,2.3898e-32,0,5.71114e-64
18,15,6,3.52819e-32,0,1.24481e-63
-18,15,9,3.77635e-32,0,1.42608e-63
-16,15,9,5.30255e-32,0,2.81171e-63
-14,15,9,6.4176e-32,0,4.11856e-63
-12,15,9,9.93507e-32,0,9.87057e-63
-10,15,9,1.05742e-31,0,1.11814e-62
-8,15,9,1.13265e-31,0,1.2829e-62
-6,15,9,1.5327e-31,0,2.34917e-62
-4,15,9,1.42533e-31,0,2.03157e-62
-2,15,9,1.77104e-31,0,3.13658e-62
0,15,9,1.90905e-31,0,3.64446e-62
2,15,9,1.59248e-31,0,2.53601e-62
4,15,9,1.36282e-31,0,1.85728e-62
6,15,9,1.29424e-31,0,1.67505e-62
8,15,9,9.30732e-32,0,8.66262e-63
10,15,9,9.21816e-32,0,8.49745e-63
12,15,9,3.66592e-32,0,1.3439e-63
14,15,9,5.89598e-32,0,3.47626e-63
16,15,9,3.21142e-32,0,1.03132e-63
18,15,9,2.0203e-32,0,4.08163e-64
-18,15,12,2.04478e-32,0,4.18111e-64
-16,15,12,1.32908e-32,0,1.76647e-64
-14,15,12,3.81967e-32,0,1.45899e-63
-12,15,12,5.74742e-32,0,3.30328e-63
-10,15,12,5.36532e-32,0,2.87866e-63
-8,15,12,4.47979e-32,0,2.00685e-63
-6,15,12,5.92269e-32,0,3.50783e-63
-4,15,12,9.17566e-32,0,8.41927e-63
-2,15,12,7.34353e-32,0,5.39274e-63
0,15,12,3.22585e-32,0,1.04061e-63
2,15,12,9.56853e-32,0,9.15567e-63
4,15,12,1.07487e-31,0,1.15535e-62
6,15,12,7.82551e-32,0,6.12386e-63
8,15,12,7.77655e-32,0,6.04747e-63
10,15,12,4.28405e-32,0,1.83531e-63
12,15,12,5.28705e-32,0,2.79529e-63
14,15,12,1.84913e-32,0,3.41928e-64
16,15,12,5.02017e-33,0,2.52021e-65
18,15,12,1.3073e-32,0,1.70903e-64
-18,15,15,4.49139e-33,0,2.01726e-65
-16,15,15,2.65056e-33,0,7.02548e-66
-14,15,15,-1.1212e-33,0,1.25708e-66
-12,15,15,2.6372e-33,0,6.95481e-66
-10,15,15,4.50071e-33,0,2.02564e-65
-8,15,15,2.41625e-32,0,5.83828e-64
-6,15,15,2.60826e-34,0,6.80302e-68
-4,15,15,3.1192e-33,0,9.72943e-66
-2,15,15,3.0808e-32,0,9.49131e-64
0,15,15,1.406e-32,0,1.97684e-64
2,15,15,2.98352e-32,0,8.9014e-64
4,15,15,-1.15056e-32,0,1.32379e-64
6,15,15,-2.25109e-32,0,5.06739e-64
8,15,15,-2.5857e-32,0,6.68584e-64
10,15,15,1.33165e-32,0,1.77328e-64
12,15,15,-1.25281e-32,0,1.56954e-64
14,15,15,7.77824e-33,0,6.0501e-65
16,15,15,2.73418e-33,0,7.47572e-66
18,15,15,2.23917e-33,0,5.01388e-66
-18,-12,-15,2.77333e-32,0,7.69134e-64
-16,-12,-15,2.72223e-32,0,7.41051e-64
-14,-12,-15,7.57083e-32,0,5.73174e-63
-12,-12,-15,8.27461e-32,0,6.84691e-63
-10,-12,-15,7.30618e-32,0,5.33803e-63
-8,-12,-15,9.3374e-32,0,8.71871e-63
-6,-12,-15,9.10004e-32,0,8.28106e-63
-4,-12,-15,1.16829e-31,0,1.3649e-62
-2,-12,-15,8.38597e-32,0,7.03246e-63
0,-12,-15,8.93974e-32,0,7.99189e-63
2,-12,-15,1.26116e-31,0,1.59053e-62
4,-12,-15,1.23326e-31,0,1.52094e-62
6,-12,-15,6.26091e-32,0,3.9199e-63
8,-12,-15,4.76702e-32,0,2.27245e-63
10,-12,-15,5.08761e-32,0,2.58838e-63
12,-12,-15,3.73375e-32,0,1.39409e-63
14,-12,-15,2.10477e-32,0,4.43007e-64
16,-12,-15,1.77704e-32,0,3.15789e-64
18,-12,-15,7.1522e-33,0,5.1154e-65
-18,-9,-15,3.04548e-32,0,9.27495e-64
-16,-9,-15,4.6834e-32,0,2.19342e-63
-14,-9,-15,6.72187e-32,0,4.51836e-63
-12,-9,-15,7.53513e-32,0,5.67782e-63
-10,-9,-15,8.09074e-32,0,6.546e-63
-8,-9,-15,1.16298e-31,0,1.35253e-62
-6,-9,-15,1.23024e-31,0,1.51349e-62
-4,-9,-15,1.43486e-31,0,2.05883e-62
-2,-9,-15,1.55063e-31,0,2.40445e-62
0,-9,-15,1.62813e-31,0,2.65079e-62
2,-9,-15,1.43434e-31,0,2.05733e-62
4,-9,-15,1.29066e-31,0,1.66581e-62
6,-9,-15,1.33702e-31,0,1.78762e-62
8,-9,-15,1.53777e-31,0,2.36474e-62
10,-9,-15,7.4617e-32,0,5.5677e-63
12,-9,-15,5.82764e-32,0,3.39614e-63
14,-9,-15,5.65658e-32,0,3.19969e-63
16,-9,-15,2.14389e-32,0,4.59625e-64
18,-9,-15,2.09946e-32,0,4.40772e-64
-18,-6,-15,5.19428e-32,0,2.69805e-63
-16,-6,-15,8.57879e-32,0,7.35957e-63
-14,-6,-15,1.01192e-31,0,1.02399e-62
-12,-6,-15,1.32059e-31,0,1.74396e-62
-10,-6,-15,1.83249e-31,0,3.358e-62
-8,-6,-15,1.72623e-31,0,2.97987e-62
-6,-6,-15,2.08581e-31,0,4.35059e-62
-4,-6,-15,2.21893e-31,0,4.92365e-62
-2,-6,-15,2.44416e-31,0,5.9739e-62
0,-6,-15,2.79038e-31,0,7.78622e-62
2,-6,-15,2.36465e-31,0,5.59155e-62
4,-6,-15,2.51489e-31,0,6.32469e-62
6,-6,-15,1.6384e-31,0,2.68434e-62
8,-6,-15,1.49075e-31,0,2.22234e-62
10,-6,-15,1.13155e-31,0,1.28041e-62
12,-6,-15,9.4916e-32,0,9.00904e-63
14,-6,-15,5.11948e-32,0,2.6209e-63
16,-6,-15,3.5663e-32,0,1.27185e-63
18,-6,-15,3.35862e-32,0,1.12803e-63
-18,-3,-15,5.59371e-32,0,3.12896e-63
-16,-3,-15,9.62805e-32,0,9.26994e-63
-14,-3,-15,1.42391e-31,0,2.02752e-62
-12,-3,-15,1.55912e-31,0,2.43086e-62
-10,-3,-15,1.77866e-31,0,3.16362e-62
-8,-3,-15,1.92699e-31,0,3.7133e-62
-6,-3,-15,2.5428e-31,0,6.46585e-62
-4,-3,-15,2.55099e-31,0,6.50758e-62
-2,-3,-15,2.94417e-31,0,8.66811e-62
0,-3,-15,2.90182e-31,0,8.42058e-62
2,-3,-15,2.81546e-31,0,7.92684e-62
4,-3,-15,2.62544e-31,0,6.89292e-62
6,-3,-15,2.29404e-31,0,5.26261e-62
8,-3,-15,1.81913e-31,0,3.30924e-62
10,-3,-15,1.59765e-31,0,2.55249e-62
12,-3,-15,9.9602e-32,0,9.92056e-63
14,-3,-15,7.47579e-32,0,5.58874e-63
16,-3,-15,5.23715e-32,0,2.74277e-63
18,-3,-15,2.69149e-32,0,7.24413e-64
-18,0,-15,5.69813e-32,0,3.24687e-63
-16,0,-15,1.23113e-31,0,1.51568e-62
-14,0,-15,1.31484e-31,0,1.72881e-62
-12,0,-15,1.76702e-31,0,3.12237e-62
-10,0,-15,1.87577e-31,0,3.5185e-62
-8,0,-15,2.25394e-31,0,5.08026e-62
-6,0,-15,2.19191e-31,0,4.80448e-62
-4,0,-15,2.97727e-31,0,8.86414e-62
-2,0,-15,3.13197e-31,0,9.80922e-62
0,0,-15,3.17372e-31,0,1.00725e-61
2,0,-15,2.87715e-31,0,8.27801e-62
4,0,-15,2.81229e-31,0,7.90899e-62
6,0,-15,2.56891e-31,0,6.59929e-62
8,0,-15,1.78701e-31,0,3.19341e-62
10,0,-15,1.51514e-31,0,2.29564e-62
12,0,-15,1.24124e-31,0,1.54067e-62
14,0,-15,6.18444e-32,0,3.82474e-63
16,0,-15,5.40474e-32,0,2.92112e-63
18,0,-15,3.11248e-32,0,9.68756e-64
-18,3,-15,8.97059e-32,0,8.04715e-63
-16,3,-15,8.00916e-32,0,6.41466e-63
-14,3,-15,1.49826e-31,0,2.24477e-62
-12,3,-15,1.35917e-31,0,1.84736e-62
-10,3,-15,1.99455e-31,0,3.97822e-62
-8,3,-15,2.05509e-31,0,4.22337e-62
-6,3,-15,2.39053e-31,0,5.71464e-62
-4,3,-15,2.51938e-31,0,6.34728e-62
-2,3,-15,3.1612e-31,0,9.99321e-62
0,3,-15,2.93583e-31,0,8.6191e-62
2,3,-15,3.09055e-31,0,9.5515e-62
4,3,-15,2.42154e-31,0,5.86387e-62
6,3,-15,1.9036e-31,0,3.62371e-62
8,3,-15,1.83889e-31,0,3.38151e-62
10,3,-15,1.36752e-31,0,1.87011e-62
12,3,-15,1.16444e-31,0,1.35593e-62
14,3,-15,6.56272e-32,0,4.30693e-63
16,3,-15,6.64613e-32,0,4.4171e-63
18,3,-15,4.26283e-33,0,1.81717e-65
-18,6,-15,5.80798e-32,0,3.37327e-63
-16,6,-15,9.50199e-32,0,9.02877e-63
-14,6,-15,1.04329e-31,0,1.08845e-62
-12,6,-15,1.24944e-31,0,1.5611e-62
-10,6,-15,1.58151e-31,0,2.50118e-62
-8,6,-15,1.68756e-31,0,2.84787e-62
-6,6,-15,1.24906e-31,0,1.56015e-62
-4,6,-15,2.75737e-31,0,7.60312e-62
-2,6,-15,2.21794e-31,0,4.91925e-62
0,6,-15,2.50462e-31,0,6.27313e-62
2,6,-15,2.40219e-31,0,5.77053e-62
4,6,-15,2.35626e-31,0,5.55195e-62
6,6,-15,1.67691e-31,0,2.81202e-62
8,6,-15,1.61825e-31,0,2.61873e-62
10,6,-15,1.28489e-31,0,1.65093e-62
12,6,-15,8.111e-32,0,6.57883e-63
14,6,-15,5.44814e-32,0,2.96823e-63
16,6,-15,4.45084e-32,0,1.981e-63
18,6,-15,4.1923e-32,0,1.75754e-63
-18,9,-15,5.61053e-32,0,3.14781e-63
-16,9,-15,3.70656e-32,0,1.37386e-63
-14,9,-15,8.30667e-32,0,6.90008e-63
-12,9,-15,8.05867e-32,0,6.49422e-63
-10,9,-15,1.01419e-31,0,1.02858e-62
-8,9,-15,1.46706e-31,0,2.15225e-62
-6,9,-15,1.36565e-31,0,1.86501e-62
-4,9,-15,1.43767e-31,0,2.06689e-62
-2,9,-15,2.03621e-31,0,4.14616e-62
0,9,-15,1.56448e-31,0,2.4476e-62
2,9,-15,1.69799e-31,0,2.88317e-62
4,9,-15,1.58005e-31,0,2.49655e-62
6,9,-15,1.31013e-31,0,1.71645e-62
8,9,-15,1.11654e-31,0,1.24666e-62
10,9,-15,8.79183e-32,0,7.72963e-63
12,9,-15,6.93973e-32,0,4.81598e-63
14,9,-15,7.34896e-32,0,5.40072e-63
16,9,-15,2.89091e-32,0,8.35737e-64
18,9,-15,9.9796e-33,0,9.95924e-65
-18,12,-15,3.5256e-32,0,1.24299e-63
-16,12,-15,2.17224e-32,0,4.71863e-64
-14,12,-15,4.19962e-32,0,1.76368e-63
-12,12,-15,3.96527e-32,0,1.57234e-63
-10,12,-15,5.8431e-32,0,3.41418e-63
-8,12,-15,1.97714e-32,0,3.90907e-64
-6,12,-15,1.41488e-31,0,2.00189e-62
-4,12,-15,5.11468e-32,0,2.61599e-63
-2,12,-15,6.60769e-32,0,4.36616e-63
0,12,-15,1.04461e-31,0,1.09121e-62
2,12,-15,7.18624e-32,0,5.16421e-63
4,12,-15,8.68345e-32,0,7.54024e-63
6,12,-15,7.49606e-32,0,5.6191e-63
8,12,-15,5.53207e-32,0,3.06038e-63
10,12,-15,8.06536e-32,0,6.505e-63
12,12,-15,3.98934e-32,0,1.59148e-63
14,12,-15,1.65681e-33,0,2.74503e-66
16,12,-15,1.29848e-32,0,1.68606e-64
18,12,-15,1.39293e-32,0,1.94024e-64
-18,-12,15,2.97791e-32,0,8.86793e-64
-16,-12,15,2.02116e-32,0,4.08508e-64
-14,-12,15,6.09255e-32,0,3.71192e-63
-12,-12,15,7.86475e-32,0,6.18542e-63
-10,-12,15,4.40798e-32,0,1.94303e-63
-8,-12,15,4.22108e-32,0,1.78175e-63
-6,-12,15,1.1781e-31,0,1.38792e-62
-4,-12,15,4.66955e-32,0,2.18047e-63
-2,-12,15,1.36679e-31,0,1.8681e-62
0,-12,15,8.34533e-32,0,6.96445e-63
2,-12,15,1.06185e-31,0,1.12752e-62
4,-12,15,4.44941e-32,0,1.97972e-63
6,-12,15,7.5286e-32,0,5.66799e-63
8,-12,15,6.31894e-32,0,3.9929e-63
10,-12,15,7.14636e-32,0,5.10705e-63
12,-12,15,2.98986e-32,0,8.93929e-64
14,-12,15,2.37196e-32,0,5.6262e-64
16,-12,15,1.10581e-32,0,1.22282e-64
18,-12,15,6.87028e-33,0,4.72008e-65
-18,-9,15,5.14997e-32,0,2.65222e-63
-16,-9,15,5.32954e-32,0,2.8404e-63
-14,-9,15,7.8752e-32,0,6.20188e-63
-12,-9,15,9.44261e-32,0,8.91629e-63
-10,-9,15,1.04406e-31,0,1.09007e-62
-8,-9,15,1.30187e-31,0,1.69487e-62
-6,-9,15,1.03693e-31,0,1.07522e-62
-4,-9,15,2.08813e-31,0,4.36027e-62
-2,-9,15,1.63655e-31,0,2.67831e-62
0,-9,15,1.59051e-31,0,2.52972e-62
2,-9,15,1.44522e-31,0,2.08867e-62
4,-9,15,1.91756e-31,0,3.67703e-62
6,-9,15,1.2664e-31,0,1.60376e-62
8,-9,15,9.51253e-32,0,9.04883e-63
10,-9,15,4.58138e-32,0,2.0989e-63
12,-9,15,6.9825e-32,0,4.87553e-63
14,-9,15,5.13557e-32,0,2.63741e-63
16,-9,15,1.54027e-32,0,2.37242e-64
18,-9,15,2.47952e-32,0,6.14803e-64
-18,-6,15,4.72066e-32,0,2.22846e-63
-16,-6,15,8.63967e-32,0,7.46439e-63
-14,-6,15,9.24901e-32,0,8.55442e-63
-12,-6,15,1.2608e-31,0,1.58963e-62
-10,-6,15,1.56139e-31,0,2.43795e-62
-8,-6,15,1.57072e-31,0,2.46715e-62
-6,-6,15,2.19107e-31,0,4.80079e-62
-4,-6,15,2.28892e-31,0,5.23917e-62
-2,-6,15,2.26168e-31,0,5.11521e-62
0,-6,15,2.44667e-31,0,5.98618e-62
2,-6,15,2.35464e-31,0,5.54434e-62
4,-6,15,1.75687e-31,0,3.0866e-62
6,-6,15,1.77101e-31,0,3.13646e-62
8,-6,15,1.80837e-31,0,3.27021e-62
10,-6,15,1.22313e-31,0,1.49605e-62
12,-6,15,6.90924e-32,0,4.77376e-63
14,-6,15,7.10201e-32,0,5.04386e-63
16,-6,15,2.52516e-32,0,6.37643e-64
18,-6,15,3.85022e-32,0,1.48242e-63
-18,-3,15,8.04286e-32,0,6.46876e-63
-16,-3,15,2.20327e-32,0,4.85441e-64
-14,-3,15,1.99518e-31,0,3.98074e-62
-12,-3,15,1.78568e-31,0,3.18866e-62
-10,-3,15,1.77374e-31,0,3.14617e-62
-8,-3,15,2.09016e-31,0,4.36877e-62
-6,-3,15,2.14876e-31,0,4.61717e-62
-4,-3,15,2.74447e-31,0,7.53211e-62
-2,-3,15,2.97121e-31,0,8.82809e-62
0,-3,15,2.78979e-31,0,7.78291e-62
2,-3,15,3.22774e-31,0,1.04183e-61
4,-3,15,2.23654e-31,0,5.0021e-62
6,-3,15,2.44062e-31,0,5.95665e-62
8,-3,15,1.41745e-31,0,2.00916e-62
10,-3,15,1.4688e-31,0,2.15738e-62
12,-3,15,9.78045e-32,0,9.56571e-63
14,-3,15,8.32042e-32,0,6.92295e-63
16,-3,15,3.90104e-32,0,1.52181e-63
18,-3,15,3.65449e-32,0,1.33553e-63
-18,0,15,6.85781e-32,0,4.70295e-63
-16,0,15,1.08864e-31,0,1.18514e-62
-14,0,15,1.37287e-31,0,1.88476e-62
-12,0,15,1.49007e-31,0,2.2203e-62
-10,0,15,2.09965e-31,0,4.40855e-62
-8,0,15,2.27744e-31,0,5.18672e-62
-6,0,15,2.67772e-31,0,7.17017e-62
-4,0,15,2.70794e-31,0,7.33296e-62
-2,0,15,2.94888e-31,0,8.6959e-62
0,0,15,3.17869e-31,0,1.01041e-61
2,0,15,3.10386e-31,0,9.63393e-62
4,0,15,2.58161e-31,0,6.66471e-62
6,0,15,2.3423e-31,0,5.48639e-62
8,0,15,1.77674e-31,0,3.1568e-62
10,0,15,1.48284e-31,0,2.1988e-62
12,0,15,9.09191e-32,0,8.26628e-63
14,0,15,7.86043e-32,0,6.17863e-63
16,0,15,4.85148e-32,0,2.35369e-63
18,0,15,3.97212e-32,0,1.57778e-63
-18,3,15,6.09675e-32,0,3.71704e-63
-16,3,15,1.02539e-31,0,1.05142e-62
-14,3,15,1.17103e-31,0,1.37132e-62
-12,3,15,1.77554e-31,0,3.15255e-62
-10,3,15,1.71992e-31,0,2.95813e-62
-8,3,15,1.78439e-31,0,3.18404e-62
-6,3,15,2.64008e-31,0,6.97004e-62
-4,3,15,2.67204e-31,0,7.13979e-62
-2,3,15,2.71569e-31,0,7.37499e-62
0,3,15,3.07317e-31,0,9.44438e-62
2,3,15,2.87571e-31,0,8.26973e-62
4,3,15,2.56257e-31,0,6.56675e-62
6,3,15,2.63187e-31,0,6.92673e-62
8,3,15,1.38388e-31,0,1.91512e-62
10,3,15,1.63421e-31,0,2.67065e-62
12,3,15,1.12754e-31,0,1.27134e-62
14,3,15,3.36918e-32,0,1.13514e-63
16,3,15,5.34657e-32,0,2.85858e-63
18,3,15,5.08523e-32,0,2.58595e-63
-18,6,15,2.13588e-32,0,4.562e-64
-16,6,15,9.44899e-32,0,8.92835e-63
-14,6,15,9.86947e-32,0,9.74065e-63
-12,6,15,1.36468e-31,0,1.86236e-62
-10,6,15,1.37903e-31,0,1.90171e-62
-8,6,15,1.94636e-31,0,3.78833e-62
-6,6,15,1.63625e-31,0,2.67732e-62
-4,6,15,2.33607e-31,0,5.4572e-62
-2,6,15,2.53097e-31,0,6.40581e-62
0,6,15,2.44386e-31,0,5.97245e-62
2,6,15,2.29472e-31,0,5.26576e-62
4,6,15,2.00229e-31,0,4.00918e-62
6,6,15,1.97099e-31,0,3.8848e-62
8,6,15,1.43338e-31,0,2.05458e-62
10,6,15,8.21994e-32,0,6.75674e-63
12,6,15,9.57545e-32,0,9.16893e-63
14,6,15,6.75646e-32,0,4.56498e-63
16,6,15,3.52334e-32,0,1.24139e-63
18,6,15,1.0673e-32,0,1.13912e-64
-18,9,15,5.52917e-32,0,3.05717e-63
-16,9,15,4.7968e-32,0,2.30093e-63
-14,9,15,9.98891e-32,0,9.97784e-63
-12,9,15,7.33452e-32,0,5.37952e-63
-10,9,15,1.18164e-31,0,1.39628e-62
-8,9,15,1.05605e-31,0,1.11524e-62
-6,9,15,1.54226e-31,0,2.37858e-62
-4,9,15,1.45881e-31,0,2.12813e-62
-2,9,15,1.66849e-31,0,2.78385e-62
0,9,15,1.69213e-31,0,2.86332e-62
2,9,15,1.29231e-31,0,1.67006e-62
4,9,15,1.80053e-31,0,3.24191e-62
6,9,15,1.11458e-31,0,1.2423e-62
8,9,15,7.77827e-32,0,6.05015e-63
10,9,15,7.69987e-32,0,5.9288e-63
12,9,15,6.29927e-32,0,3.96808e-63
14,9,15,4.51906e-32,0,2.04219e-63
16,9,15,2.74285e-32,0,7.52324e-64
18,9,15,1.91553e-32,0,3.66927e-64
-18,12,15,2.05323e-32,0,4.21574e-64
-16,12,15,3.53199e-32,0,1.2475e-63
-14,12,15,2.19386e-32,0,4.81302e-64
-12,12,15,5.85549e-32,0,3.42867e-63
-10,12,15,5.26818e-32,0,2.77537e-63
-8,12,15,5.1906e-32,0,2.69424e-63
-6,12,15,6.28091e-32,0,3.94498e-63
-4,12,15,5.58852e-32,0,3.12316e-63
-2,12,15,1.01258e-31,0,1.02532e-62
0,12,15,7.77606e-32,0,6.0467e-63
2,12,15,9.38332e-32,0,8.80467e-63
4,12,15,7.55758e-32,0,5.71171e-63
6,12,15,1.10877e-31,0,1.22936e-62
8,12,15,8.25435e-32,0,6.81344e-63
10,12,15,3.02602e-32,0,9.15677e-64
12,12,15,4.52563e-32,0,2.04813e-63
14,12,15,2.12528e-32,0,4.51682e-64
16,12,15,1.77967e-32,0,3.16724e-64
18,12,15,6.30871e-33,0,3.97998e-65
3.69181,-4.18321e-15,7.09722,15.7782,0,248.952
4.02363,-2.81051,6.31755,15.83,0,250.59
5.97326,-1.46303e-15,5.32167,16.0744,0,258.385
6.06706,-2.70117,4.46032,16.1174,0,259.771
3.57927,-5.24804,4.86281,15.8417,0,250.959
0.972314,-4.44335,6.58113,15.6792,0,245.838
4.89859e-16,-1.19981e-31,8,15.5983,0,243.307
1.68241,-2.00222,7.56047,15.6575,0,245.158
7.47468,-1.83077e-15,2.85116,16.4717,0,271.318
5.91149,-4.59326,2.82068,16.0879,0,258.821
7.38691,-2.50172,1.78183,16.3888,0,268.594
-2.45052,-4.16501,6.37555,15.6233,0,244.088
-0.0358237,-6.26124,4.97951,15.6559,0,245.108
4.4493,-6.30484,2.11017,15.8933,0,252.598
2.17613,-6.88196,3.45008,15.7134,0,246.911
-0.998326,-2.38173,7.5717,15.6047,0,243.507
8,-1.95943e-15,0.00832695,16.6195,0,276.208
-2.79488,-1.22375,7.39534,15.5819,0,242.795
7.55052,-2.47039,-0.941716,16.4436,0,270.392
6.29359,-4.93808,-0.077527,16.1767,0,261.686
-3.05382,-5.6682,4.74822,15.6197,0,243.974
-2.04285,-7.04873,3.18467,15.6116,0,243.722
-4.82509,-1.75968,6.13368,15.6212,0,244.022
-5.18552,-3.8364,4.73206,15.6316,0,244.348
4.4827,-6.59505,-0.640821,15.8601,0,251.542
0.109325,-7.69196,2.19585,15.6332,0,244.398
2.40063,-7.60123,0.676945,15.7283,0,247.38
-2.37501,-7.6008,0.766276,15.5882,0,242.992
7.4806,-1.83222e-15,-2.83559,16.4714,0,271.306
-3.89525,1.31425,6.86293,15.6009,0,243.387
-6.25561,0.218327,4.98193,15.6399,0,244.605
6.7435,-2.06771,-3.77488,16.3115,0,266.064
6.27821,-4.15325,-2.70825,16.2031,0,262.542
-4.60193,-6.06932,2.44655,15.6303,0,244.306
-6.36409,-4.28711,2.26252,15.6491,0,244.893
-6.9233,-2.08817,3.42161,15.6998,0,246.483
4.61955,-5.66934,-3.2432,15.9149,0,253.285
2.49791,-7.26353,-2.2364,15.7305,0,247.448
0.083363,-7.97379,-0.641698,15.6165,0,243.875
-2.25566,-7.42219,-1.95528,15.5894,0,243.029
-4.39125,-6.6847,-0.177989,15.5842,0,242.868
-1.29457,2.35321,7.53568,15.5738,0,242.543
-2.41304,4.27764,6.31498,15.6166,0,243.877
5.98433,-1.46574e-15,-5.30922,16.1587,0,261.105
-5.1891,3.47183,5.00196,15.6222,0,244.053
-6.93222,2.13495,3.37437,15.67,0,245.548
-7.72607,-0.114279,2.07237,15.7319,0,247.493
4.97042,-3.19949,-5.39056,16.0067,0,256.216
-6.17022,-5.08494,-0.267925,15.6283,0,244.244
-7.53163,-2.6873,0.230051,15.7376,0,247.674
2.27976,-5.88433,-4.91704,15.7562,0,248.256
0.250971,-7.24,-3.39404,15.6572,0,245.149
-1.85242,-6.4541,-4.34892,15.6156,0,243.847
-4.42413,-6.09508,-2.69759,15.5884,0,242.998
1.62313,2.09668,7.54781,15.6484,0,244.873
0.830041,4.47222,6.58105,15.6595,0,245.219
-2.98604,5.76115,4.67896,15.612,0,243.735
-0.104776,6.34839,4.86692,15.6358,0,244.479
3.70657,-9.07847e-16,-7.08953,15.8228,0,250.362
-4.68572,5.80861,2.88168,15.5898,0,243.043
-6.29847,4.4143,2.20075,15.63,0,244.298
-7.61854,2.34831,0.665842,15.7351,0,247.592
-7.96692,0.00491878,-0.726701,15.7709,0,248.72
-6.57361,4.54622,-0.345714,15.6262,0,244.177
2.5847,-3.7347,-6.58569,15.7595,0,248.363
-6.26777,-4.09031,-2.82568,15.6189,0,243.949
-7.35315,-2.03664,-2.40483,15.6998,0,246.485
-0.699577,-5.28505,-5.9648,15.6484,0,244.872
-4.08432,-4.82432,-4.90349,15.584,0,242.862
3.98803,2.88973,6.30437,15.8198,0,250.268
3.36999,5.40881,4.83611,15.7987,0,249.6
-2.41136,7.21445,2.4773,15.5821,0,242.801
-0.167522,7.55142,2.63589,15.598,0,243.297
2.04414,7.19421,2.83986,15.6967,0,246.385
1.70864,-1.71423,-7.62509,15.674,0,245.675
4.89859e-16,-1.19981e-31,-8,15.613,0,243.765
-4.75386,6.4342,-0.0425601,15.5875,0,242.971
-7.31577,2.38815,-2.18548,15.684,0,245.988
-7.15895,0.173755,-3.5664,15.6583,0,245.184
-5.97634,4.55709,-2.74158,15.6061,0,243.55
-0.400638,-3.30679,-7.27356,15.6253,0,244.149
-5.95517,-1.86013,-5.00757,15.6043,0,243.494
-3.451,-3.18719,-6.47553,15.579,0,242.706
